GRANULE_ID,PRODUCT_ID,DATATAKE_IDENTIFIER,MGRS_TILE,SENSING_TIME,TOTAL_SIZE,CLOUD_COVER,GEOMETRIC_QUALITY_FLAG,GENERATION_TIME,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,BASE_URL,Acquisition Date
L1C_T60KWE_A002643_20151224T223004,S2A_MSIL1C_20151224T223002_N0201_R072_T60KWE_20151224T223004,GS2A_20151224T223002_002643_N02.01,60KWE,2015-12-24T22:31:45.476000Z,768199468.0,37.0,PASSED,2015-12-24T22:30:04.000000Z,-18.0856501588,-19.0808192152,176.999714672,178.04338673400002,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2A_MSIL1C_20151224T223002_N0201_R072_T60KWE_20151224T223004.SAFE,2015-12-24 22:31:45.476000+00:00
L1C_T60KWF_A002643_20151224T223004,S2A_MSIL1C_20151224T223002_N0201_R072_T60KWF_20151224T223004,GS2A_20151224T223002_002643_N02.01,60KWF,2015-12-24T22:31:45.476000Z,779225507.0,16.0,PASSED,2015-12-24T22:30:04.000000Z,-17.1817199435,-18.1768340754,176.999716198,178.03788647099998,gs://gcp-public-data-sentinel-2/tiles/60/K/WF/S2A_MSIL1C_20151224T223002_N0201_R072_T60KWF_20151224T223004.SAFE,2015-12-24 22:31:45.476000+00:00
L1C_T60KWG_A002643_20151224T223004,S2A_MSIL1C_20151224T223002_N0201_R072_T60KWG_20151224T223004,GS2A_20151224T223002_002643_N02.01,60KWG,2015-12-24T22:31:45.476000Z,773745337.0,19.0,PASSED,2015-12-24T22:30:04.000000Z,-16.2782497428,-17.2733063153,176.999717572,178.03270101200002,gs://gcp-public-data-sentinel-2/tiles/60/K/WG/S2A_MSIL1C_20151224T223002_N0201_R072_T60KWG_20151224T223004.SAFE,2015-12-24 22:31:45.476000+00:00
L1C_T60KXD_A002643_20151224T223004,S2A_MSIL1C_20151224T223002_N0201_R072_T60KXD_20151224T223004,GS2A_20151224T223002_002643_N02.01,60KXD,2015-12-24T22:31:45.476000Z,80241126.0,3.0,PASSED,2015-12-24T22:30:04.000000Z,-18.988751362000002,-19.9127466913,177.94993362900001,178.167269895,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2A_MSIL1C_20151224T223002_N0201_R072_T60KXD_20151224T223004.SAFE,2015-12-24 22:31:45.476000+00:00
L1C_T60KXE_A002643_20151224T223004,S2A_MSIL1C_20151224T223002_N0201_R072_T60KXE_20151224T223004,GS2A_20151224T223002_002643_N02.01,60KXE,2015-12-24T22:31:45.476000Z,223707044.0,17.0,PASSED,2015-12-24T22:30:04.000000Z,-18.083547293800002,-19.0783688072,177.944951183,178.373925685,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2A_MSIL1C_20151224T223002_N0201_R072_T60KXE_20151224T223004.SAFE,2015-12-24 22:31:45.476000+00:00
L1C_T60KXF_A002643_20151224T223004,S2A_MSIL1C_20151224T223002_N0201_R072_T60KXF_20151224T223004,GS2A_20151224T223002_002643_N02.01,60KXF,2015-12-24T22:31:45.476000Z,395501974.0,25.0,PASSED,2015-12-24T22:30:04.000000Z,-17.1781759064,-18.1745078561,177.940252162,178.57973466599998,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2A_MSIL1C_20151224T223002_N0201_R072_T60KXF_20151224T223004.SAFE,2015-12-24 22:31:45.476000+00:00
L1C_T60KXG_A002643_20151224T223004,S2A_MSIL1C_20151224T223002_N0201_R072_T60KXG_20151224T223004,GS2A_20151224T223002_002643_N02.01,60KXG,2015-12-24T22:31:45.476000Z,585073464.0,2.0,PASSED,2015-12-24T22:30:04.000000Z,-16.2732244775,-17.271102964,177.93583269299998,178.783936815,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2A_MSIL1C_20151224T223002_N0201_R072_T60KXG_20151224T223004.SAFE,2015-12-24 22:31:45.476000+00:00
L1C_T60LYH_A002643_20151224T223004,S2A_MSIL1C_20151224T223002_N0201_R072_T60LYH_20151224T223004,GS2A_20151224T223002_002643_N02.01,60LYH,2015-12-24T22:31:45.476000Z,31357424.0,1.0,PASSED,2015-12-24T22:30:04.000000Z,-15.3676421721,-15.9012903794,178.86281816099998,178.987256383,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2A_MSIL1C_20151224T223002_N0201_R072_T60LYH_20151224T223004.SAFE,2015-12-24 22:31:45.476000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151225T000135_A002643_T60KWE_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151225T020333_R072_V20151224T223145_20151224T223145,GS2A_20151224T223002_002643_N02.01,60KWE,2015-12-24T22:31:45.476000Z,,37.0,PASSED,2015-12-25T02:03:33.000000Z,-18.0856501588,-19.0808192152,176.999714672,178.04338673400002,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2A_MSIL1C_20151224T223145_N0201_R072_T60KWE_20151225T020333.SAFE,2015-12-24 22:31:45.476000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151225T000135_A002643_T60KWF_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151225T020333_R072_V20151224T223145_20151224T223145,GS2A_20151224T223002_002643_N02.01,60KWF,2015-12-24T22:31:45.476000Z,,16.0,PASSED,2015-12-25T02:03:33.000000Z,-17.1817199435,-18.1768340754,176.999716198,178.03788647099998,gs://gcp-public-data-sentinel-2/tiles/60/K/WF/S2A_MSIL1C_20151224T223145_N0201_R072_T60KWF_20151225T020333.SAFE,2015-12-24 22:31:45.476000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151225T000135_A002643_T60KWG_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151225T020333_R072_V20151224T223145_20151224T223145,GS2A_20151224T223002_002643_N02.01,60KWG,2015-12-24T22:31:45.476000Z,,19.0,PASSED,2015-12-25T02:03:33.000000Z,-16.2782497428,-17.2733063153,176.999717572,178.03270101200002,gs://gcp-public-data-sentinel-2/tiles/60/K/WG/S2A_MSIL1C_20151224T223145_N0201_R072_T60KWG_20151225T020333.SAFE,2015-12-24 22:31:45.476000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151225T000135_A002643_T60KXE_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151225T020333_R072_V20151224T223145_20151224T223145,GS2A_20151224T223002_002643_N02.01,60KXE,2015-12-24T22:31:45.476000Z,,17.0,PASSED,2015-12-25T02:03:33.000000Z,-18.083547293800002,-19.0783688072,177.944951183,178.373925685,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2A_MSIL1C_20151224T223145_N0201_R072_T60KXE_20151225T020333.SAFE,2015-12-24 22:31:45.476000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151225T000135_A002643_T60KXF_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151225T020333_R072_V20151224T223145_20151224T223145,GS2A_20151224T223002_002643_N02.01,60KXF,2015-12-24T22:31:45.476000Z,,25.0,PASSED,2015-12-25T02:03:33.000000Z,-17.1781759064,-18.1745078561,177.940252162,178.57973466599998,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2A_MSIL1C_20151224T223145_N0201_R072_T60KXF_20151225T020333.SAFE,2015-12-24 22:31:45.476000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151225T000135_A002643_T60KXG_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151225T020333_R072_V20151224T223145_20151224T223145,GS2A_20151224T223002_002643_N02.01,60KXG,2015-12-24T22:31:45.476000Z,,2.0,PASSED,2015-12-25T02:03:33.000000Z,-16.2732244775,-17.271102964,177.93583269299998,178.783936815,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2A_MSIL1C_20151224T223145_N0201_R072_T60KXG_20151225T020333.SAFE,2015-12-24 22:31:45.476000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151225T000135_A002643_T60KWD_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151225T020344_R072_V20151224T223145_20151224T223145,GS2A_20151224T223002_002643_N02.01,60KWD,2015-12-24T22:31:45.476000Z,,18.0,PASSED,2015-12-25T02:03:44.000000Z,-18.9894942657,-19.9847157493,176.99971306900002,178.046180034,gs://gcp-public-data-sentinel-2/tiles/60/K/WD/S2A_MSIL1C_20151224T223145_N0201_R072_T60KWD_20151225T020344.SAFE,2015-12-24 22:31:45.476000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151225T000135_A002643_T60KXD_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151225T020344_R072_V20151224T223145_20151224T223145,GS2A_20151224T223002_002643_N02.01,60KXD,2015-12-24T22:31:45.476000Z,,3.0,PASSED,2015-12-25T02:03:44.000000Z,-18.988751362000002,-19.9127466913,177.94993362900001,178.167269895,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2A_MSIL1C_20151224T223145_N0201_R072_T60KXD_20151225T020344.SAFE,2015-12-24 22:31:45.476000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151225T000135_A002643_T60LYH_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151225T020404_R072_V20151224T223145_20151224T223145,GS2A_20151224T223002_002643_N02.01,60LYH,2015-12-24T22:31:45.476000Z,,1.0,PASSED,2015-12-25T02:04:04.000000Z,-15.3676421721,-15.9012903794,178.86281816099998,178.987256383,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2A_MSIL1C_20151224T223145_N0201_R072_T60LYH_20151225T020404.SAFE,2015-12-24 22:31:45.476000+00:00
L1C_T01KBA_A002700_20151228T220958,S2A_MSIL1C_20151228T221002_N0201_R129_T01KBA_20151228T220958,GS2A_20151228T221002_002700_N02.01,01KBA,2015-12-28T22:11:43.086000Z,397224613.0,44.0,PASSED,2015-12-28T22:09:58.000000Z,-17.1719732068,-18.1684172299,-179.477005862,-178.788591118,gs://gcp-public-data-sentinel-2/tiles/01/K/BA/S2A_MSIL1C_20151228T221002_N0201_R129_T01KBA_20151228T220958.SAFE,2015-12-28 22:11:43.086000+00:00
L1C_T01KBB_A002700_20151228T220958,S2A_MSIL1C_20151228T221002_N0201_R129_T01KBB_20151228T220958,GS2A_20151228T221002_002700_N02.01,01KBB,2015-12-28T22:11:43.086000Z,243296008.0,30.0,PASSED,2015-12-28T22:09:58.000000Z,-16.2711253262,-17.2653340184,-179.257380311,-178.78018789900003,gs://gcp-public-data-sentinel-2/tiles/01/K/BB/S2A_MSIL1C_20151228T221002_N0201_R129_T01KBB_20151228T220958.SAFE,2015-12-28 22:11:43.086000+00:00
L1C_T01KBV_A002700_20151228T220958,S2A_MSIL1C_20151228T221002_N0201_R129_T01KBV_20151228T220958,GS2A_20151228T221002_002700_N02.01,01KBV,2015-12-28T22:11:43.086000Z,554391113.0,68.0,PASSED,2015-12-28T22:09:58.000000Z,-18.0728133126,-19.0719530244,-179.698914292,-178.79752562599998,gs://gcp-public-data-sentinel-2/tiles/01/K/BV/S2A_MSIL1C_20151228T221002_N0201_R129_T01KBV_20151228T220958.SAFE,2015-12-28 22:11:43.086000+00:00
L1C_T01KCA_A002700_20151228T220958,S2A_MSIL1C_20151228T221002_N0201_R129_T01KCA_20151228T220958,GS2A_20151228T221002_002700_N02.01,01KCA,2015-12-28T22:11:43.086000Z,774708085.0,72.0,PASSED,2015-12-28T22:09:58.000000Z,-17.175597105999998,-18.1749404864,-178.89085005299998,-177.848294096,gs://gcp-public-data-sentinel-2/tiles/01/K/CA/S2A_MSIL1C_20151228T221002_N0201_R129_T01KCA_20151228T220958.SAFE,2015-12-28 22:11:43.086000+00:00
L1C_T01KCV_A002700_20151228T220958,S2A_MSIL1C_20151228T221002_N0201_R129_T01KCV_20151228T220958,GS2A_20151228T221002_002700_N02.01,01KCV,2015-12-28T22:11:43.086000Z,781340825.0,76.0,PASSED,2015-12-28T22:09:58.000000Z,-18.0791840487,-19.0788245422,-178.900865487,-177.85253374400003,gs://gcp-public-data-sentinel-2/tiles/01/K/CV/S2A_MSIL1C_20151228T221002_N0201_R129_T01KCV_20151228T220958.SAFE,2015-12-28 22:11:43.086000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151229T000051_A002700_T01KBA_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151229T023932_R129_V20151228T221143_20151228T221143,GS2A_20151228T221002_002700_N02.01,01KBA,2015-12-28T22:11:43.086000Z,,44.0,PASSED,2015-12-29T02:39:32.000000Z,-17.1719732068,-18.1684172299,-179.477005862,-178.788591118,gs://gcp-public-data-sentinel-2/tiles/01/K/BA/S2A_MSIL1C_20151228T221143_N0201_R129_T01KBA_20151229T023932.SAFE,2015-12-28 22:11:43.086000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151229T000051_A002700_T01KBB_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151229T023932_R129_V20151228T221143_20151228T221143,GS2A_20151228T221002_002700_N02.01,01KBB,2015-12-28T22:11:43.086000Z,,30.0,PASSED,2015-12-29T02:39:32.000000Z,-16.2711253262,-17.2653340184,-179.257380311,-178.78018789900003,gs://gcp-public-data-sentinel-2/tiles/01/K/BB/S2A_MSIL1C_20151228T221143_N0201_R129_T01KBB_20151229T023932.SAFE,2015-12-28 22:11:43.086000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151229T000051_A002700_T01KBV_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151229T023932_R129_V20151228T221143_20151228T221143,GS2A_20151228T221002_002700_N02.01,01KBV,2015-12-28T22:11:43.086000Z,,68.0,PASSED,2015-12-29T02:39:32.000000Z,-18.0728133126,-19.0719530244,-179.698914292,-178.79752562599998,gs://gcp-public-data-sentinel-2/tiles/01/K/BV/S2A_MSIL1C_20151228T221143_N0201_R129_T01KBV_20151229T023932.SAFE,2015-12-28 22:11:43.086000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151229T000051_A002700_T01KCA_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151229T023932_R129_V20151228T221143_20151228T221143,GS2A_20151228T221002_002700_N02.01,01KCA,2015-12-28T22:11:43.086000Z,,72.0,PASSED,2015-12-29T02:39:32.000000Z,-17.175597105999998,-18.1749404864,-178.89085005299998,-177.848294096,gs://gcp-public-data-sentinel-2/tiles/01/K/CA/S2A_MSIL1C_20151228T221143_N0201_R129_T01KCA_20151229T023932.SAFE,2015-12-28 22:11:43.086000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20151229T000051_A002700_T01KCV_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20151229T023932_R129_V20151228T221143_20151228T221143,GS2A_20151228T221002_002700_N02.01,01KCV,2015-12-28T22:11:43.086000Z,,76.0,PASSED,2015-12-29T02:39:32.000000Z,-18.0791840487,-19.0788245422,-178.900865487,-177.85253374400003,gs://gcp-public-data-sentinel-2/tiles/01/K/CV/S2A_MSIL1C_20151228T221143_N0201_R129_T01KCV_20151229T023932.SAFE,2015-12-28 22:11:43.086000+00:00
L1C_T60KWD_A002786_20160103T223004,S2A_MSIL1C_20160103T223002_N0201_R072_T60KWD_20160103T223004,GS2A_20160103T223002_002786_N02.01,60KWD,2016-01-03T22:31:45.475000Z,706236256.0,89.0,PASSED,2016-01-03T22:30:04.000000Z,-18.9894942657,-19.9847157493,176.99971306900002,178.046212565,gs://gcp-public-data-sentinel-2/tiles/60/K/WD/S2A_MSIL1C_20160103T223002_N0201_R072_T60KWD_20160103T223004.SAFE,2016-01-03 22:31:45.475000+00:00
L1C_T60KWE_A002786_20160103T223004,S2A_MSIL1C_20160103T223002_N0201_R072_T60KWE_20160103T223004,GS2A_20160103T223002_002786_N02.01,60KWE,2016-01-03T22:31:45.475000Z,723544900.0,98.0,PASSED,2016-01-03T22:30:04.000000Z,-18.0856501588,-19.0808192152,176.999714672,178.04338673400002,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2A_MSIL1C_20160103T223002_N0201_R072_T60KWE_20160103T223004.SAFE,2016-01-03 22:31:45.475000+00:00
L1C_T60KWF_A002786_20160103T223004,S2A_MSIL1C_20160103T223002_N0201_R072_T60KWF_20160103T223004,GS2A_20160103T223002_002786_N02.01,60KWF,2016-01-03T22:31:45.475000Z,653056771.0,99.0,PASSED,2016-01-03T22:30:04.000000Z,-17.1817199435,-18.1768340754,176.999716198,178.03788647099998,gs://gcp-public-data-sentinel-2/tiles/60/K/WF/S2A_MSIL1C_20160103T223002_N0201_R072_T60KWF_20160103T223004.SAFE,2016-01-03 22:31:45.475000+00:00
L1C_T60KWG_A002786_20160103T223004,S2A_MSIL1C_20160103T223002_N0201_R072_T60KWG_20160103T223004,GS2A_20160103T223002_002786_N02.01,60KWG,2016-01-03T22:31:45.475000Z,723880811.0,98.0,PASSED,2016-01-03T22:30:04.000000Z,-16.2782497428,-17.2733063153,176.999717572,178.03270101200002,gs://gcp-public-data-sentinel-2/tiles/60/K/WG/S2A_MSIL1C_20160103T223002_N0201_R072_T60KWG_20160103T223004.SAFE,2016-01-03 22:31:45.475000+00:00
L1C_T60KXD_A002786_20160103T223004,S2A_MSIL1C_20160103T223002_N0201_R072_T60KXD_20160103T223004,GS2A_20160103T223002_002786_N02.01,60KXD,2016-01-03T22:31:45.475000Z,73734199.0,9.0,PASSED,2016-01-03T22:30:04.000000Z,-18.9887441177,-19.9185293844,177.94993370400002,178.168426705,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2A_MSIL1C_20160103T223002_N0201_R072_T60KXD_20160103T223004.SAFE,2016-01-03 22:31:45.475000+00:00
L1C_T60KXE_A002786_20160103T223004,S2A_MSIL1C_20160103T223002_N0201_R072_T60KXE_20160103T223004,GS2A_20160103T223002_002786_N02.01,60KXE,2016-01-03T22:31:45.475000Z,221275183.0,29.0,PASSED,2016-01-03T22:30:04.000000Z,-18.0835405907,-19.0783688072,177.944951257,178.37489632400002,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2A_MSIL1C_20160103T223002_N0201_R072_T60KXE_20160103T223004.SAFE,2016-01-03 22:31:45.475000+00:00
L1C_T60KXF_A002786_20160103T223004,S2A_MSIL1C_20160103T223002_N0201_R072_T60KXF_20160103T223004,GS2A_20160103T223002_002786_N02.01,60KXF,2016-01-03T22:31:45.475000Z,341816442.0,49.0,PASSED,2016-01-03T22:30:04.000000Z,-17.1781685503,-18.1745078561,177.940252162,178.58069497900001,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2A_MSIL1C_20160103T223002_N0201_R072_T60KXF_20160103T223004.SAFE,2016-01-03 22:31:45.475000+00:00
L1C_T60KXG_A002786_20160103T223004,S2A_MSIL1C_20160103T223002_N0201_R072_T60KXG_20160103T223004,GS2A_20160103T223002_002786_N02.01,60KXG,2016-01-03T22:31:45.475000Z,498444287.0,66.0,PASSED,2016-01-03T22:30:04.000000Z,-16.2732117493,-17.271103007,177.935832618,178.78542643,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2A_MSIL1C_20160103T223002_N0201_R072_T60KXG_20160103T223004.SAFE,2016-01-03 22:31:45.475000+00:00
L1C_T60LYH_A002786_20160103T223004,S2A_MSIL1C_20160103T223002_N0201_R072_T60LYH_20160103T223004,GS2A_20160103T223002_002786_N02.01,60LYH,2016-01-03T22:31:45.475000Z,30667347.0,1.0,PASSED,2016-01-03T22:30:04.000000Z,-15.367627224100001,-15.9079767805,178.86281816099998,178.988917028,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2A_MSIL1C_20160103T223002_N0201_R072_T60LYH_20160103T223004.SAFE,2016-01-03 22:31:45.475000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20160104T001458_A002786_T60KWE_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20160104T023322_R072_V20160103T223145_20160103T223145,GS2A_20160103T223002_002786_N02.01,60KWE,2016-01-03T22:31:45.475000Z,,98.0,PASSED,2016-01-04T02:33:22.000000Z,-18.0856501588,-19.0808192152,176.999714672,178.04338673400002,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2A_MSIL1C_20160103T223145_N0201_R072_T60KWE_20160104T023322.SAFE,2016-01-03 22:31:45.475000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20160104T001458_A002786_T60KWF_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20160104T023322_R072_V20160103T223145_20160103T223145,GS2A_20160103T223002_002786_N02.01,60KWF,2016-01-03T22:31:45.475000Z,,99.0,PASSED,2016-01-04T02:33:22.000000Z,-17.1817199435,-18.1768340754,176.999716198,178.03788647099998,gs://gcp-public-data-sentinel-2/tiles/60/K/WF/S2A_MSIL1C_20160103T223145_N0201_R072_T60KWF_20160104T023322.SAFE,2016-01-03 22:31:45.475000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20160104T001458_A002786_T60KWG_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20160104T023322_R072_V20160103T223145_20160103T223145,GS2A_20160103T223002_002786_N02.01,60KWG,2016-01-03T22:31:45.475000Z,,98.0,PASSED,2016-01-04T02:33:22.000000Z,-16.2782497428,-17.2733063153,176.999717572,178.03270101200002,gs://gcp-public-data-sentinel-2/tiles/60/K/WG/S2A_MSIL1C_20160103T223145_N0201_R072_T60KWG_20160104T023322.SAFE,2016-01-03 22:31:45.475000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20160104T001458_A002786_T60KXE_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20160104T023322_R072_V20160103T223145_20160103T223145,GS2A_20160103T223002_002786_N02.01,60KXE,2016-01-03T22:31:45.475000Z,,29.0,PASSED,2016-01-04T02:33:22.000000Z,-18.0835405907,-19.0783688072,177.944951257,178.37489632400002,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2A_MSIL1C_20160103T223145_N0201_R072_T60KXE_20160104T023322.SAFE,2016-01-03 22:31:45.475000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20160104T001458_A002786_T60KXF_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20160104T023322_R072_V20160103T223145_20160103T223145,GS2A_20160103T223002_002786_N02.01,60KXF,2016-01-03T22:31:45.475000Z,,49.0,PASSED,2016-01-04T02:33:22.000000Z,-17.1781685503,-18.1745078561,177.940252162,178.58069497900001,gs://gcp-public-data-sentinel-2/tiles/60/K/XF/S2A_MSIL1C_20160103T223145_N0201_R072_T60KXF_20160104T023322.SAFE,2016-01-03 22:31:45.475000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20160104T001458_A002786_T60KXG_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20160104T023322_R072_V20160103T223145_20160103T223145,GS2A_20160103T223002_002786_N02.01,60KXG,2016-01-03T22:31:45.475000Z,,66.0,PASSED,2016-01-04T02:33:22.000000Z,-16.2732117493,-17.271103007,177.935832618,178.78542643,gs://gcp-public-data-sentinel-2/tiles/60/K/XG/S2A_MSIL1C_20160103T223145_N0201_R072_T60KXG_20160104T023322.SAFE,2016-01-03 22:31:45.475000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20160104T001458_A002786_T60KWD_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20160104T023358_R072_V20160103T223145_20160103T223145,GS2A_20160103T223002_002786_N02.01,60KWD,2016-01-03T22:31:45.475000Z,,89.0,PASSED,2016-01-04T02:33:58.000000Z,-18.9894942657,-19.9847157493,176.99971306900002,178.046212565,gs://gcp-public-data-sentinel-2/tiles/60/K/WD/S2A_MSIL1C_20160103T223145_N0201_R072_T60KWD_20160104T023358.SAFE,2016-01-03 22:31:45.475000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20160104T001458_A002786_T60KXD_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20160104T023358_R072_V20160103T223145_20160103T223145,GS2A_20160103T223002_002786_N02.01,60KXD,2016-01-03T22:31:45.475000Z,,9.0,PASSED,2016-01-04T02:33:58.000000Z,-18.9887441177,-19.9185293844,177.94993370400002,178.168426705,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2A_MSIL1C_20160103T223145_N0201_R072_T60KXD_20160104T023358.SAFE,2016-01-03 22:31:45.475000+00:00
S2A_OPER_MSI_L1C_TL_SGS__20160104T001458_A002786_T60LYH_N02.01,S2A_OPER_PRD_MSIL1C_PDMC_20160104T023432_R072_V20160103T223145_20160103T223145,GS2A_20160103T223002_002786_N02.01,60LYH,2016-01-03T22:31:45.475000Z,,1.0,PASSED,2016-01-04T02:34:32.000000Z,-15.367627224100001,-15.9079767805,178.86281816099998,178.988917028,gs://gcp-public-data-sentinel-2/tiles/60/L/YH/S2A_MSIL1C_20160103T223145_N0201_R072_T60LYH_20160104T023432.SAFE,2016-01-03 22:31:45.475000+00:00
L1C_T60KWD_A002929_20160113T223002,S2A_MSIL1C_20160113T223002_N0201_R072_T60KWD_20160113T223002,GS2A_20160113T223002_002929_N02.01,60KWD,2016-01-13T22:31:43.473000Z,761104412.0,36.0,PASSED,2016-01-13T22:30:02.000000Z,-18.9894942657,-19.9847157916,176.99971306900002,178.04636388,gs://gcp-public-data-sentinel-2/tiles/60/K/WD/S2A_MSIL1C_20160113T223002_N0201_R072_T60KWD_20160113T223002.SAFE,2016-01-13 22:31:43.473000+00:00
L1C_T60KWE_A002929_20160113T223002,S2A_MSIL1C_20160113T223002_N0201_R072_T60KWE_20160113T223002,GS2A_20160113T223002_002929_N02.01,60KWE,2016-01-13T22:31:43.473000Z,778880723.0,22.0,PASSED,2016-01-13T22:30:02.000000Z,-18.0856501588,-19.0808192152,176.999714672,178.04338673400002,gs://gcp-public-data-sentinel-2/tiles/60/K/WE/S2A_MSIL1C_20160113T223002_N0201_R072_T60KWE_20160113T223002.SAFE,2016-01-13 22:31:43.473000+00:00
L1C_T60KWF_A002929_20160113T223002,S2A_MSIL1C_20160113T223002_N0201_R072_T60KWF_20160113T223002,GS2A_20160113T223002_002929_N02.01,60KWF,2016-01-13T22:31:43.473000Z,692466768.0,58.0,PASSED,2016-01-13T22:30:02.000000Z,-17.1817199435,-18.1768340754,176.999716198,178.03788647099998,gs://gcp-public-data-sentinel-2/tiles/60/K/WF/S2A_MSIL1C_20160113T223002_N0201_R072_T60KWF_20160113T223002.SAFE,2016-01-13 22:31:43.473000+00:00
L1C_T60KWG_A002929_20160113T223002,S2A_MSIL1C_20160113T223002_N0201_R072_T60KWG_20160113T223002,GS2A_20160113T223002_002929_N02.01,60KWG,2016-01-13T22:31:43.473000Z,712677353.0,15.0,PASSED,2016-01-13T22:30:02.000000Z,-16.2782497428,-17.2733063153,176.999717572,178.03270101200002,gs://gcp-public-data-sentinel-2/tiles/60/K/WG/S2A_MSIL1C_20160113T223002_N0201_R072_T60KWG_20160113T223002.SAFE,2016-01-13 22:31:43.473000+00:00
L1C_T60KXD_A002929_20160113T223002,S2A_MSIL1C_20160113T223002_N0201_R072_T60KXD_20160113T223002,GS2A_20160113T223002_002929_N02.01,60KXD,2016-01-13T22:31:43.473000Z,80343809.0,7.0,PASSED,2016-01-13T22:30:02.000000Z,-18.9887069323,-19.9420216924,177.94993362900001,178.174298978,gs://gcp-public-data-sentinel-2/tiles/60/K/XD/S2A_MSIL1C_20160113T223002_N0201_R072_T60KXD_20160113T223002.SAFE,2016-01-13 22:31:43.473000+00:00
L1C_T60KXE_A002929_20160113T223002,S2A_MSIL1C_20160113T223002_N0201_R072_T60KXE_20160113T223002,GS2A_20160113T223002_002929_N02.01,60KXE,2016-01-13T22:31:43.473000Z,225951082.0,16.0,PASSED,2016-01-13T22:30:02.000000Z,-18.0835027922,-19.0783688072,177.944951257,178.380180137,gs://gcp-public-data-sentinel-2/tiles/60/K/XE/S2A_MSIL1C_20160113T223002_N0201_R072_T60KXE_20160113T223002.SAFE,2016-01-13 22:31:43.473000+00:00
