GRANULE_ID,PRODUCT_ID,DATATAKE_IDENTIFIER,MGRS_TILE,SENSING_TIME,TOTAL_SIZE,CLOUD_COVER,GEOMETRIC_QUALITY_FLAG,GENERATION_TIME,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,BASE_URL
L2A_T57LTL_A011353_20190509T235748,S2B_MSIL2A_20190509T235749_N0212_R030_T57LTL_20190511T123051,GS2B_20190509T235749_011353_N02.12,57LTL,2019-05-09T23:59:11.000000Z,961521742,56.136734999999994,,2019-05-11T12:30:51.000000Z,-8.132817846030001,-9.130986775619998,156.270365597,157.273427736,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/TL/S2B_MSIL2A_20190509T235749_N0212_R030_T57LTL_20190511T123051.SAFE
L2A_T57LUL_A011353_20190509T235748,S2B_MSIL2A_20190509T235749_N0212_R030_T57LUL_20190511T123051,GS2B_20190509T235749_011353_N02.12,57LUL,2019-05-09T23:59:07.000000Z,639588805,54.041559,,2019-05-11T12:30:51.000000Z,-8.137886488280001,-9.13279823027,157.179940036,157.921550344,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/UL/S2B_MSIL2A_20190509T235749_N0212_R030_T57LUL_20190511T123051.SAFE
L2A_T57MTM_A011353_20190509T235748,S2B_MSIL2A_20190509T235749_N0212_R030_T57MTM_20190511T123051,GS2B_20190509T235749_011353_N02.12,57MTM,2019-05-09T23:58:56.000000Z,879704580,81.636549,,2019-05-11T12:30:51.000000Z,-7.22909359364,-8.22669613615,156.276887093,157.27707876,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/TM/S2B_MSIL2A_20190509T235749_N0212_R030_T57MTM_20190511T123051.SAFE
L2A_T57MTN_A011353_20190509T235748,S2B_MSIL2A_20190509T235749_N0212_R030_T57MTN_20190511T123051,GS2B_20190509T235749_011353_N02.12,57MTN,2019-05-09T23:58:42.000000Z,945717733,32.160158,,2019-05-11T12:30:51.000000Z,-6.3253296111,-7.32236299171,156.282706986,157.280289534,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/TN/S2B_MSIL2A_20190509T235749_N0212_R030_T57MTN_20190511T123051.SAFE
L2A_T57MUM_A011353_20190509T235748,S2B_MSIL2A_20190509T235749_N0212_R030_T57MUM_20190511T123051,GS2B_20190509T235749_011353_N02.12,57MUM,2019-05-09T23:58:53.000000Z,766260953,79.288605,,2019-05-11T12:30:51.000000Z,-7.233592820119999,-8.22890813469,157.184292045,158.11928354399998,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/UM/S2B_MSIL2A_20190509T235749_N0212_R030_T57MUM_20190511T123051.SAFE
L2A_T57MUN_A011353_20190509T235748,S2B_MSIL2A_20190509T235749_N0212_R030_T57MUN_20190511T123051,GS2B_20190509T235749_011353_N02.12,57MUN,2019-05-09T23:58:38.000000Z,898879662,23.276383,,2019-05-11T12:30:51.000000Z,-6.32926161145,-7.3247625125499995,157.18817585,158.18439016600001,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/UN/S2B_MSIL2A_20190509T235749_N0212_R030_T57MUN_20190511T123051.SAFE
L2A_T57MVM_A011353_20190509T235748,S2B_MSIL2A_20190509T235749_N0212_R030_T57MVM_20190511T123051,GS2B_20190509T235749_011353_N02.12,57MVM,2019-05-09T23:58:43.000000Z,8842327,25.511129999999998,,2019-05-11T12:30:51.000000Z,-7.236293223300001,-7.35369194146,158.09350577200001,158.11928354399998,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/VM/S2B_MSIL2A_20190509T235749_N0212_R030_T57MVM_20190511T123051.SAFE
L2A_T57LUL_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57LUL_20190512T020012,GS2A_20190511T234751_020290_N02.12,57LUL,2019-05-11T23:49:08.000000Z,545591432,17.32489,,2019-05-12T02:00:12.000000Z,-8.13990728928,-9.1341847138,157.48779765700002,158.181134233,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/UL/S2A_MSIL2A_20190511T234751_N0212_R130_T57LUL_20190512T020012.SAFE
L2A_T57LVK_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57LVK_20190512T020012,GS2A_20190511T234751_020290_N02.12,57LVK,2019-05-11T23:49:19.000000Z,893174309,16.760492000000003,,2019-05-12T02:00:12.000000Z,-9.04498064347,-10.0392185204,158.087028059,159.08897425700002,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/VK/S2A_MSIL2A_20190511T234751_N0212_R130_T57LVK_20190512T020012.SAFE
L2A_T57LVL_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57LVL_20190512T020012,GS2A_20190511T234751_020290_N02.12,57LVL,2019-05-11T23:49:05.000000Z,862512409,4.886533,,2019-05-12T02:00:12.000000Z,-8.14092863987,-9.135102185360001,158.089441985,159.08873895899998,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/VL/S2A_MSIL2A_20190511T234751_N0212_R130_T57LVL_20190512T020012.SAFE
L2A_T57LWH_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57LWH_20190512T020012,GS2A_20190511T234751_020290_N02.12,57LWH,2019-05-11T23:49:45.000000Z,683827260,59.387341000000006,,2019-05-12T02:00:12.000000Z,-10.8542130011,-11.848398698299999,158.99972439799998,159.851685186,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WH/S2A_MSIL2A_20190511T234751_N0212_R130_T57LWH_20190512T020012.SAFE
L2A_T57LWK_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57LWK_20190512T020012,GS2A_20190511T234751_020290_N02.12,57LWK,2019-05-11T23:49:16.000000Z,970419367,18.939028,,2019-05-12T02:00:12.000000Z,-9.044750377289999,-10.0392303793,158.999726127,160.00165949,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WK/S2A_MSIL2A_20190511T234751_N0212_R130_T57LWK_20190512T020012.SAFE
L2A_T57LWL_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57LWL_20190512T020012,GS2A_20190511T234751_020290_N02.12,57LWL,2019-05-11T23:49:01.000000Z,950125413,15.710867000000002,,2019-05-12T02:00:12.000000Z,-8.140721713969999,-9.135112962120001,158.999726854,159.999011182,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WL/S2A_MSIL2A_20190511T234751_N0212_R130_T57LWL_20190512T020012.SAFE
L2A_T57LXK_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57LXK_20190512T020012,GS2A_20190511T234751_020290_N02.12,57LXK,2019-05-11T23:49:12.000000Z,232856070,12.018448,,2019-05-12T02:00:12.000000Z,-9.04398029768,-10.0379750013,159.909787409,160.249853642,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XK/S2A_MSIL2A_20190511T234751_N0212_R130_T57LXK_20190512T020012.SAFE
L2A_T57LXL_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57LXL_20190512T020012,GS2A_20190511T234751_020290_N02.12,57LXL,2019-05-11T23:48:58.000000Z,394041042,36.908838,,2019-05-12T02:00:12.000000Z,-8.13936038084,-9.13397260358,159.90763477,160.448542735,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XL/S2A_MSIL2A_20190511T234751_N0212_R130_T57LXL_20190512T020012.SAFE
L2A_T57MUM_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57MUM_20190512T020012,GS2A_20190511T234751_020290_N02.12,57MUM,2019-05-11T23:48:53.000000Z,285715084,27.586972999999997,,2019-05-12T02:00:12.000000Z,-7.23591017182,-8.22957286721,157.694009247,158.18286663700002,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/UM/S2A_MSIL2A_20190511T234751_N0212_R130_T57MUM_20190512T020012.SAFE
L2A_T57MUN_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57MUN_20190512T020012,GS2A_20190511T234751_020290_N02.12,57MUN,2019-05-11T23:48:40.000000Z,139430168,52.625654000000004,,2019-05-12T02:00:12.000000Z,-6.33166799964,-7.32491999496,157.898438994,158.18439025700002,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/UN/S2A_MSIL2A_20190511T234751_N0212_R130_T57MUN_20190512T020012.SAFE
L2A_T57MVM_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57MVM_20190512T020012,GS2A_20190511T234751_020290_N02.12,57MVM,2019-05-11T23:48:50.000000Z,871651979,18.126865,,2019-05-12T02:00:12.000000Z,-7.236293223300001,-8.23039821433,158.091620388,159.088526672,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/VM/S2A_MSIL2A_20190511T234751_N0212_R130_T57MVM_20190512T020012.SAFE
L2A_T57MWM_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57MWM_20190512T020012,GS2A_20190511T234751_020290_N02.12,57MWM,2019-05-11T23:48:47.000000Z,842802801,19.718979,,2019-05-12T02:00:12.000000Z,-7.236109564489999,-8.23040791319,158.99972749100002,159.99662129,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/WM/S2A_MSIL2A_20190511T234751_N0212_R130_T57MWM_20190512T020012.SAFE
L2A_T57MWP_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57MWP_20190512T020012,GS2A_20190511T234751_020290_N02.12,57MWP,2019-05-11T23:48:18.000000Z,795524970,93.058026,,2019-05-12T02:00:12.000000Z,-5.42732339408,-6.421423011880001,158.99972858299998,159.99261112899998,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/WP/S2A_MSIL2A_20190511T234751_N0212_R130_T57MWP_20190512T020012.SAFE
L2A_T57MWQ_A020290_20190511T234745,S2A_MSIL2A_20190511T234751_N0212_R130_T57MWQ_20190512T020012,GS2A_20190511T234751_020290_N02.12,57MWQ,2019-05-11T23:48:03.000000Z,692491933,100.0,,2019-05-12T02:00:12.000000Z,-4.5226155209400005,-5.516609141619999,158.999729037,159.990984687,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/WQ/S2A_MSIL2A_20190511T234751_N0212_R130_T57MWQ_20190512T020012.SAFE
L2A_T58LEN_A020304_20190512T231856,S2A_MSIL2A_20190512T231901_N0212_R001_T58LEN_20190513T005600,GS2A_20190512T231901_020304_N02.12,58LEN,2019-05-12T23:19:38.000000Z,713354135,99.999999,,2019-05-13T00:56:00.000000Z,-10.8537530325,-11.848398673599998,164.999724451,166.007753496,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/EN/S2A_MSIL2A_20190512T231901_N0212_R001_T58LEN_20190513T005600.SAFE
L2A_T58LEP_A020304_20190512T231856,S2A_MSIL2A_20190512T231901_N0212_R001_T58LEP_20190513T005600,GS2A_20190512T231901_020304_N02.12,58LEP,2019-05-12T23:19:23.000000Z,783474247,99.276325,,2019-05-13T00:56:00.000000Z,-9.9492764363,-10.9438413192,164.999725343,166.00457291,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/EP/S2A_MSIL2A_20190512T231901_N0212_R001_T58LEP_20190513T005600.SAFE
L2A_T58LFN_A020304_20190512T231856,S2A_MSIL2A_20190512T231901_N0212_R001_T58LFN_20190513T005600,GS2A_20190512T231901_020304_N02.12,58LFN,2019-05-12T23:19:35.000000Z,800432841,99.46497099999999,,2019-05-13T00:56:00.000000Z,-10.8494090379,-11.8469111249,165.914808482,166.925720082,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/FN/S2A_MSIL2A_20190512T231901_N0212_R001_T58LFN_20190513T005600.SAFE
L2A_T58LFP_A020304_20190512T231856,S2A_MSIL2A_20190512T231901_N0212_R001_T58LFP_20190513T005600,GS2A_20190512T231901_020304_N02.12,58LFP,2019-05-12T23:19:20.000000Z,863103026,89.852731,,2019-05-13T00:56:00.000000Z,-9.94530189529,-10.9424701023,165.912178121,166.919645526,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/FP/S2A_MSIL2A_20190512T231901_N0212_R001_T58LFP_20190513T005600.SAFE
L2A_T58LGN_A020304_20190512T231856,S2A_MSIL2A_20190512T231901_N0212_R001_T58LGN_20190513T005600,GS2A_20190512T231901_020304_N02.12,58LGN,2019-05-12T23:19:31.000000Z,375085724,99.814456,,2019-05-13T00:56:00.000000Z,-10.845987622300001,-11.8424528891,166.829099746,167.40610817799998,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GN/S2A_MSIL2A_20190512T231901_N0212_R001_T58LGN_20190513T005600.SAFE
L2A_T58LGP_A020304_20190512T231856,S2A_MSIL2A_20190512T231901_N0212_R001_T58LGP_20190513T005600,GS2A_20190512T231901_020304_N02.12,58LGP,2019-05-12T23:19:17.000000Z,612571682,86.685275,,2019-05-13T00:56:00.000000Z,-9.940627350169999,-10.9383611678,166.823842759,167.60553824299998,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GP/S2A_MSIL2A_20190512T231901_N0212_R001_T58LGP_20190513T005600.SAFE
L2A_T58LGQ_A020304_20190512T231856,S2A_MSIL2A_20190512T231901_N0212_R001_T58LGQ_20190513T005600,GS2A_20190512T231901_020304_N02.12,58LGQ,2019-05-12T23:19:05.000000Z,433484469,99.882489,,2019-05-13T00:56:00.000000Z,-9.269410279430002,-10.0342126889,166.820224183,167.703092134,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GQ/S2A_MSIL2A_20190512T231901_N0212_R001_T58LGQ_20190513T005600.SAFE
L2A_T56MQS_A011396_20190513T000739,S2B_MSIL2A_20190513T000739_N0212_R073_T56MQS_20190513T020209,GS2B_20190513T000739_011396_N02.12,56MQS,2019-05-13T00:08:56.000000Z,628565747,45.643209000000006,,2019-05-13T02:02:09.000000Z,-7.229752904530001,-8.2263074216,154.810926327,155.60384077,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/QS/S2B_MSIL2A_20190513T000739_N0212_R073_T56MQS_20190513T020209.SAFE
L2A_T56MQT_A011396_20190513T000739,S2B_MSIL2A_20190513T000739_N0212_R073_T56MQT_20190513T020209,GS2B_20190513T000739_011396_N02.12,56MQT,2019-05-13T00:08:42.000000Z,867324825,40.935552,,2019-05-13T02:02:09.000000Z,-6.324863747459999,-7.322017516210001,154.80755173100002,155.799540843,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/QT/S2B_MSIL2A_20190513T000739_N0212_R073_T56MQT_20190513T020209.SAFE
L2A_T56MRT_A011396_20190513T000739,S2B_MSIL2A_20190513T000739_N0212_R073_T56MRT_20190513T020209,GS2B_20190513T000739_011396_N02.12,56MRT,2019-05-13T00:08:34.000000Z,30312277,48.152446000000005,,2019-05-13T02:02:09.000000Z,-6.32485218646,-6.72724870071,155.71116155,155.801656574,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/RT/S2B_MSIL2A_20190513T000739_N0212_R073_T56MRT_20190513T020209.SAFE
L2A_T57LWH_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LWH_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LWH,2019-05-13T23:39:54.000000Z,478316737,37.050686999999996,,2019-05-14T01:29:38.000000Z,-10.853752979500001,-11.848158325,159.368799413,160.007753514,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WH/S2B_MSIL2A_20190513T233829_N0212_R087_T57LWH_20190514T012938.SAFE
L2A_T57LWK_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LWK_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LWK,2019-05-13T23:39:28.000000Z,107593400,1.976407,,2019-05-14T01:29:38.000000Z,-9.11149257412,-10.038296305700001,159.78704854,160.001659763,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/WK/S2B_MSIL2A_20190513T233829_N0212_R087_T57LWK_20190514T012938.SAFE
L2A_T57LXG_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LXG_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LXG,2019-05-13T23:40:06.000000Z,939911794,64.75794300000001,,2019-05-14T01:29:38.000000Z,-11.7529178931,-12.7507513506,159.917680063,160.93230869200002,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XG/S2B_MSIL2A_20190513T233829_N0212_R087_T57LXG_20190514T012938.SAFE
L2A_T57LXH_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LXH_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LXH,2019-05-13T23:39:51.000000Z,880395148,61.849633999999995,,2019-05-14T01:29:38.000000Z,-10.8494090021,-11.8469111405,159.91480842200002,160.925720005,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XH/S2B_MSIL2A_20190513T233829_N0212_R087_T57LXH_20190514T012938.SAFE
L2A_T57LXK_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LXK_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LXK,2019-05-13T23:39:22.000000Z,917338504,6.468202,,2019-05-14T01:29:38.000000Z,-9.041143233169999,-10.0379750013,159.91093792799998,160.91408132,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XK/S2B_MSIL2A_20190513T233829_N0212_R087_T57LXK_20190514T012938.SAFE
L2A_T57LXL_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LXL_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LXL,2019-05-13T23:39:08.000000Z,654758013,8.403780000000001,,2019-05-14T01:29:38.000000Z,-8.13748000022,-9.133753145830001,159.99354679299998,160.90902338200002,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/XL/S2B_MSIL2A_20190513T233829_N0212_R087_T57LXL_20190514T012938.SAFE
L2A_T57LYJ_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LYJ_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LYJ,2019-05-13T23:39:33.000000Z,939283286,33.093255,,2019-05-14T01:29:38.000000Z,-9.93884943593,-10.9383606746,160.82384327,161.833659493,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/YJ/S2B_MSIL2A_20190513T233829_N0212_R087_T57LYJ_20190514T012938.SAFE
L2A_T57LYK_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LYK_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LYK,2019-05-13T23:39:19.000000Z,980045421,53.975454000000006,,2019-05-14T01:29:38.000000Z,-9.03528729403,-10.0342122698,160.81906574299998,161.825453249,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/YK/S2B_MSIL2A_20190513T233829_N0212_R087_T57LYK_20190514T012938.SAFE
L2A_T57LYL_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LYL_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LYL,2019-05-13T23:39:04.000000Z,924657588,10.682744999999999,,2019-05-14T01:29:38.000000Z,-8.1322174709,-9.13055455796,160.81476368399998,161.817993401,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/YL/S2B_MSIL2A_20190513T233829_N0212_R087_T57LYL_20190514T012938.SAFE
L2A_T57LZH_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LZH_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LZH,2019-05-13T23:39:44.000000Z,493983311,28.948168,,2019-05-14T01:29:38.000000Z,-10.837014827,-11.835024843,161.74345351899998,162.363610285,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/ZH/S2B_MSIL2A_20190513T233829_N0212_R087_T57LZH_20190514T012938.SAFE
L2A_T57LZJ_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LZJ_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LZJ,2019-05-13T23:39:30.000000Z,716495936,25.082442999999998,,2019-05-14T01:29:38.000000Z,-9.931802549119999,-10.931513097,161.735576055,162.56292988,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/ZJ/S2B_MSIL2A_20190513T233829_N0212_R087_T57LZJ_20190514T012938.SAFE
L2A_T57LZK_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T57LZK_20190514T012938,GS2B_20190513T233829_011410_N02.12,57LZK,2019-05-13T23:39:15.000000Z,916987120,54.378485,,2019-05-14T01:29:38.000000Z,-9.02718266283,-10.02794252,161.728416889,162.72750314,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/ZK/S2B_MSIL2A_20190513T233829_N0212_R087_T57LZK_20190514T012938.SAFE
L2A_T58LBN_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T58LBN_20190514T012938,GS2B_20190513T233829_011410_N02.12,58LBN,2019-05-13T23:39:38.000000Z,37257554,30.455018,,2019-05-14T01:29:38.000000Z,-10.8431614115,-11.3457836549,162.25130099700002,162.362007925,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/BN/S2B_MSIL2A_20190513T233829_N0212_R087_T58LBN_20190514T012938.SAFE
L2A_T58LBP_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T58LBP_20190514T012938,GS2B_20190513T233829_011410_N02.12,58LBP,2019-05-13T23:39:27.000000Z,200277627,32.524436,,2019-05-14T01:29:38.000000Z,-9.93958556414,-10.932284513299999,162.255189166,162.560701281,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/BP/S2B_MSIL2A_20190513T233829_N0212_R087_T58LBP_20190514T012938.SAFE
L2A_T58LBR_A011410_20190513T233824,S2B_MSIL2A_20190513T233829_N0212_R087_T58LBR_20190514T012938,GS2B_20190513T233829_011410_N02.12,58LBR,2019-05-13T23:38:59.000000Z,568792428,17.502313,,2019-05-14T01:29:38.000000Z,-8.132817864989999,-9.12808004543,162.270365537,162.957157117,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/BR/S2B_MSIL2A_20190513T233829_N0212_R087_T58LBR_20190514T012938.SAFE
L2A_T58LGN_A011424_20190514T230914,S2B_MSIL2A_20190514T230919_N0212_R101_T58LGN_20190515T005301,GS2B_20190514T230919_011424_N02.12,58LGN,2019-05-14T23:09:41.000000Z,664393689,90.625063,,2019-05-15T00:53:01.000000Z,-10.8423567033,-11.841873679,166.922416134,167.842618496,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GN/S2B_MSIL2A_20190514T230919_N0212_R101_T58LGN_20190515T005301.SAFE
L2A_T58LGP_A011424_20190514T230914,S2B_MSIL2A_20190514T230919_N0212_R101_T58LGP_20190515T005301,GS2B_20190514T230919_011424_N02.12,58LGP,2019-05-14T23:09:26.000000Z,439620524,99.967664,,2019-05-15T00:53:01.000000Z,-9.947319438300001,-10.9364002747,167.132004118,167.833660304,gs://gcp-public-data-sentinel-2/L2/tiles/58/L/GP/S2B_MSIL2A_20190514T230919_N0212_R101_T58LGP_20190515T005301.SAFE
L2A_T56LRR_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T56LRR_20190515T021344,GS2A_20190514T235741_020333_N02.12,56LRR,2019-05-14T23:59:08.000000Z,864204300,29.604298999999997,,2019-05-15T02:13:44.000000Z,-8.12493414651,-9.124859281980001,155.721969755,156.726776737,gs://gcp-public-data-sentinel-2/L2/tiles/56/L/RR/S2A_MSIL2A_20190514T235741_N0212_R030_T56LRR_20190515T021344.SAFE
L2A_T56MQS_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T56MQS_20190515T021344,GS2A_20190514T235741_020333_N02.12,56MQS,2019-05-14T23:58:57.000000Z,443376649,64.39563299999999,,2019-05-15T02:13:44.000000Z,-7.2285606176899995,-8.22450775126,155.17720956600002,155.811262072,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/QS/S2A_MSIL2A_20190514T235741_N0212_R030_T56MQS_20190515T021344.SAFE
L2A_T56MQT_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T56MQT_20190515T021344,GS2A_20190514T235741_020333_N02.12,56MQT,2019-05-14T23:58:42.000000Z,282070127,94.929597,,2019-05-15T02:13:44.000000Z,-6.324863747459999,-7.3193523033500005,155.38329931299998,155.80525419999998,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/QT/S2A_MSIL2A_20190514T235741_N0212_R030_T56MQT_20190515T021344.SAFE
L2A_T56MRS_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T56MRS_20190515T021344,GS2A_20190514T235741_020333_N02.12,56MRS,2019-05-14T23:58:54.000000Z,836842298,36.720276,,2019-05-15T02:13:44.000000Z,-7.22209546477,-8.22118392489,155.71621896,156.717884618,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/RS/S2A_MSIL2A_20190514T235741_N0212_R030_T56MRS_20190515T021344.SAFE
L2A_T56MRT_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T56MRT_20190515T021344,GS2A_20190514T235741_020333_N02.12,56MRT,2019-05-14T23:58:39.000000Z,851557663,89.224091,,2019-05-15T02:13:44.000000Z,-6.31921370089,-7.317463547210001,155.71116164,156.709948849,gs://gcp-public-data-sentinel-2/L2/tiles/56/M/RT/S2A_MSIL2A_20190514T235741_N0212_R030_T56MRT_20190515T021344.SAFE
L2A_T57LTL_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T57LTL_20190515T021344,GS2A_20190514T235741_020333_N02.12,57LTL,2019-05-14T23:59:06.000000Z,872462952,32.112053,,2019-05-15T02:13:44.000000Z,-8.132817846030001,-9.130986775619998,156.270365597,157.273427736,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/TL/S2A_MSIL2A_20190514T235741_N0212_R030_T57LTL_20190515T021344.SAFE
L2A_T57LUL_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T57LUL_20190515T021344,GS2A_20190514T235741_020333_N02.12,57LUL,2019-05-14T23:59:03.000000Z,625890377,51.211538,,2019-05-15T02:13:44.000000Z,-8.137886488280001,-9.1328324548,157.179940036,157.93171549299998,gs://gcp-public-data-sentinel-2/L2/tiles/57/L/UL/S2A_MSIL2A_20190514T235741_N0212_R030_T57LUL_20190515T021344.SAFE
L2A_T57MTM_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T57MTM_20190515T021344,GS2A_20190514T235741_020333_N02.12,57MTM,2019-05-14T23:58:52.000000Z,832679219,31.189926,,2019-05-15T02:13:44.000000Z,-7.22909359364,-8.22669613615,156.276887093,157.27707876,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/TM/S2A_MSIL2A_20190514T235741_N0212_R030_T57MTM_20190515T021344.SAFE
L2A_T57MTN_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T57MTN_20190515T021344,GS2A_20190514T235741_020333_N02.12,57MTN,2019-05-14T23:58:37.000000Z,888750941,82.698464,,2019-05-15T02:13:44.000000Z,-6.3253296111,-7.32236299171,156.282706986,157.280289534,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/TN/S2A_MSIL2A_20190514T235741_N0212_R030_T57MTN_20190515T021344.SAFE
L2A_T57MUM_A020333_20190514T235744,S2A_MSIL2A_20190514T235741_N0212_R030_T57MUM_20190515T021344,GS2A_20190514T235741_020333_N02.12,57MUM,2019-05-14T23:58:48.000000Z,738698627,53.332172,,2019-05-15T02:13:44.000000Z,-7.233592820119999,-8.22893527745,157.184291682,158.129246637,gs://gcp-public-data-sentinel-2/L2/tiles/57/M/UM/S2A_MSIL2A_20190514T235741_N0212_R030_T57MUM_20190515T021344.SAFE
